,Unnamed: 0,F/H,sector,society,price,price_per_sqft,total_area(sqft),bedRoom,bathroom,balcony,additionalRoom,address,floorNum,agePossession,furnishing_type,additional_room_count,luxury_score
3154,3154,0,3A,indepedent,0.6,6000,1000,1,1,0,0,"Laxman Vihar, Sector 3a, Gurgaon, Sector 3A Gurgaon, Gurgaon, Haryana",3.0,Relatively Old,0,0.0,0
3155,3155,1,85,ss the leaf,1.12,6453,1736,2,2,3,1.0,"Sector 85 Gurgaon, Gurgaon, Haryana",10.0,New,0,1.0,49
3157,3157,1,92,sare homes,1.12,5358,2090,4,4,2,1.0,"1202, Sector 92 Gurgaon, Gurgaon, Haryana",12.0,New,0,1.0,85
3158,3158,1,99A,conscient habitat,0.35,6422,545,2,2,1,0.0,"Sector 99A Gurgaon, Gurgaon, Haryana",3.0,New,0,0.0,62
3159,3159,1,6,ss residency,0.48,5333,900,3,2,2,0.0,"1418, Dayanand Colony, Gurgaon, Haryana",2.0,Relatively Old,0,0.0,54
3160,3160,1,103,signature global grand iva,0.5,6250,800,2,2,2,0.0,"Sector 103 Gurgaon, Gurgaon, Haryana",10.0,New,0,0.0,8
3161,3161,1,48,central park resorts,11.25,28266,3980,4,5,3,2.0,"Sector 48 Gurgaon, Gurgaon, Haryana",2.0,New,0,2.0,45
3162,3162,0,41,indepedent,7.25,29293,2475,9,8,3,servant room,"M-Block, South City 1, Gurgaon, Haryana",3.0,Old,2,1.0,94
3163,3163,1,77,umang winter hills,0.75,5588,1342,2,2,2,0.0,"Middle Floor, Sector 77 Gurgaon, Gurgaon, Haryana",7.0,New,2,0.0,174
3164,3164,1,37D,bptp terra,1.49,8105,1838,3,3,3,1.0,"Sector 37D Gurgaon, Gurgaon, Haryana",20.0,New,0,1.0,49
3165,3165,1,3,shyam apartment,0.26,3714,700,2,1,2,0.0,"House No 79, Ashok Vihar, Gurgaon, Haryana",2.0,New,0,0.0,0
3166,3166,1,109,sbtl caladium,1.63,6404,2545,3,3,2,1.0,"Sector 109 Gurgaon, Gurgaon, Haryana",8.0,New,0,1.0,159
3167,3167,1,35,mvn athens,0.21,4666,450,1,1,1,0.0,"Sohna, Gurgaon, Haryana",11.0,Relatively New,0,0.0,16
3168,3168,1,2,mittal cosmos executive apartments,0.75,6550,1145,2,2,2,0.0,"Sector 2 Gurgaon, Gurgaon, Haryana",15.0,Old,2,0.0,42
3169,3169,1,51,housing board colony,0.3,7317,410,1,1,2,0.0,"Sector 51 Gurgaon, Gurgaon, Haryana",7.0,Old,0,0.0,0
3170,3170,0,109,international city by sobha phase 1,12.0,20000,6000,5,6,3,"study room,servant room","H No, Sector 109 Gurgaon, Gurgaon, Haryana",3.0,New,2,2.0,154
3171,3171,0,33,unitech uniworld resorts,10.0,20202,4950,5,6,3,"study room,servant room","Sector 33 Gurgaon, Gurgaon, Haryana",3.0,Relatively New,0,2.0,26
3172,3172,0,13,indepedent,0.46,7302,630,6,3,3,0,"West Rajiv Nagar, Gurgaon, Haryana",3.0,Relatively Old,0,0.0,0
3173,3173,1,5,mvn athens sohna gurgaon,0.28,5833,480,2,2,1,0.0,"Sector-5 Sohna, Gurgaon, Haryana",2.0,New,0,0.0,42
3174,3174,1,86,ansal heights 86,0.78,5735,1360,2,2,2,0.0,"Tower I, Sector 86 Gurgaon, Gurgaon, Haryana",8.0,Relatively New,0,0.0,72
3175,3175,1,102,shapoorji pallonji joyville gurugram,1.05,11475,915,2,2,2,0.0,"G04, Sector 102 Gurgaon, Gurgaon, Haryana",7.0,Under Construction,0,0.0,49
3176,3176,1,70A,paras irene,1.2,8450,1420,2,2,3,0.0,"Sector 70A Gurgaon, Gurgaon, Haryana",6.0,Relatively Old,0,0.0,42
3177,3177,1,2,supertech hill town,1.5,8720,1720,3,3,3,0.0,"L342c, Sector-2 Sohna, Gurgaon, Haryana",3.0,Under Construction,0,0.0,46
3178,3178,1,85,ss the leaf,1.91,5026,3800,4,6,3,1.0,"Nnnnnn, Sector 85 Gurgaon, Gurgaon, Haryana",6.0,New,0,1.0,174
3179,3179,1,92,sare homes,0.56,4729,1184,3,1,3,0.0,"Sector 92 Gurgaon, Gurgaon, Haryana",1.0,Relatively Old,2,0.0,75
3180,3180,1,112,experion windchants,3.0,11538,2600,3,3,2,1.0,"Sector 112 Gurgaon, Gurgaon, Haryana",2.0,New,2,1.0,49
3181,3181,0,26,indepedent,6.75,27778,2430,3,3,3,0,"DLF Phase 1, Gurgaon, Haryana",3.0,Relatively Old,0,0.0,27
3182,3182,1,54,sunischit apartments,1.69,7954,2125,3,3,3,1.0,"Middle Floor, Sector 54 Gurgaon, Gurgaon, Haryana",5.0,Old,2,1.0,65
3183,3183,1,35,signature global park,0.78,6404,1218,3,3,3,1.0,"0001, Sohna, Gurgaon, Haryana",1.0,New,0,1.0,150
3184,3184,1,103,satya the hermitage,0.8,5517,1450,2,2,0,0.0,"Sector 103, Sector 103 Gurgaon, Gurgaon, Haryana",10.0,New,0,0.0,61
3185,3185,1,92,sare green parc phase 3,0.95,4856,1956,4,3,3,0.0,"Sector 92 Gurgaon, Gurgaon, Haryana",4.0,Relatively Old,0,0.0,67
3186,3186,1,61,smart world orchard,2.6,14723,1766,3,3,2,0.0,"Sector 61 Gurgaon, Gurgaon, Haryana",2.0,Relatively New,0,0.0,47
3187,3187,1,68,supertech new soft launch,0.84,7119,1180,2,2,2,0.0,"Sector 68, Sector 68 Gurgaon, Gurgaon, Haryana",7.0,Relatively New,0,0.0,0
3188,3188,1,9,shree shyam residency,0.22,4731,465,1,1,1,0.0,"Plot 833 Flat 202, Block A Surya Vihar, Gurgaon, Haryana",2.0,New,0,0.0,0
3189,3189,1,90,dlf regal gardens,1.65,7449,2215,4,4,3,0.0,"1256, Sector 90 Gurgaon, Gurgaon, Haryana",15.0,New,0,0.0,158
3190,3190,1,103,ansal housing highland park,0.88,6429,1369,2,2,3,0.0,"Sector 103 Gurgaon, Gurgaon, Haryana",3.0,Relatively New,0,0.0,52
3191,3191,1,69,tulip violet,1.43,8886,1609,3,3,2,1.0,"First Floor, Sector 69 Gurgaon, Gurgaon, Haryana",1.0,New,0,1.0,86
3192,3192,1,86,dlf the skycourt,2.2,11500,1913,3,3,1,1.0,"Sector 86 Gurgaon, Gurgaon, Haryana",7.0,New,1,1.0,77
3193,3193,1,36,breez global heights,0.24,5825,412,1,1,1,0.0,"Sector 36 Gurgaon, Gurgaon, Haryana",8.0,Relatively New,0,0.0,57
3195,3195,1,104,zara aavaas,0.2,6644,301,1,2,2,0.0,"Surat Nagar 1, Gurgaon, Haryana",3.0,Relatively New,0,0.0,67
3196,3196,1,81,dlf the ultima,2.29,10928,2096,3,4,3,1.0,"Multiple And Best Deals, Sector 81 Gurgaon, Gurgaon, Haryana",15.0,New,1,1.0,103
3197,3197,1,85,ss the leaf,1.05,6402,1640,2,2,3,0.0,"Sector 85 Gurgaon, Gurgaon, Haryana",11.0,New,0,0.0,44
3198,3198,0,109,international city by sobha phase 1,5.7,10556,5400,4,4,3,"study room,servant room","Phase2, Sector 109 Gurgaon, Gurgaon, Haryana",3.0,New,0,2.0,98
3199,3199,0,9A,indepedent,4.5,14286,3150,9,9,3,"pooja room,study room,others","Sector 9A Gurgaon, Gurgaon, Haryana",3.0,New,2,3.0,38
3200,3200,1,36A,krisumi waterfall residences,2.2,14874,1479,2,2,2,0.0,"Sector 36A Gurgaon, Gurgaon, Haryana",23.0,Relatively New,0,0.0,15
3201,3201,1,78,raheja revanta,4.75,16885,2813,3,3,2,1.0,"Sector 78 Gurgaon, Gurgaon, Haryana",31.0,Under Construction,0,1.0,100
3202,3202,0,3,indepedent,5.0,15384,3250,6,6,2,0,"Palam Vihar, Palam Vihar, Gurgaon, Haryana",3.0,Relatively Old,0,0.0,0
3203,3203,1,103,signature global grand iva,0.5,6667,750,2,2,0,0.0,"Sector 103, Sector 103 Gurgaon, Gurgaon, Haryana",10.0,New,0,0.0,0
3204,3204,1,71,signature andour heights,0.6,10000,600,2,2,1,1.0,"001, Sector 71 Gurgaon, Gurgaon, Haryana",5.0,New,0,1.0,59
3205,3205,1,33,central park flower valley,2.3,12777,1800,4,4,3,2.0,"Sector-33 Sohna, Gurgaon, Haryana",5.0,Relatively New,0,2.0,42
3206,3206,1,83,vatika lifestyle homes,1.05,5982,1755,3,3,2,4.0,"Tower 1, Sector 83 Gurgaon, Gurgaon, Haryana",14.0,New,2,4.0,174
3207,3207,1,84,pivotal devaan,0.35,7276,481,2,2,1,1.0,"405, Sector 84 Gurgaon, Gurgaon, Haryana",10.0,New,0,1.0,103
3208,3208,1,72,tata primanti,4.1,13725,2987,3,3,3,1.0,"Sector 72 Gurgaon, Gurgaon, Haryana",8.0,Relatively Old,0,1.0,38
3209,3209,1,86,ansal height 86,0.8,5882,1360,2,2,0,0.0,"Sector 86 Gurgaon, Gurgaon, Haryana",1.0,New,0,0.0,0
3210,3210,1,107,signature global solera,0.28,5623,498,2,2,2,0.0,"Sector 107 Gurgaon, Gurgaon, Haryana",14.0,New,0,0.0,38
3211,3211,1,11,global hill view,0.33,4271,773,2,2,0,0.0,"Sohna Sector 11, Sector 11 Gurgaon, Gurgaon, Haryana",11.0,New,0,0.0,0
3212,3212,1,67A,pyramid urban,0.53,8967,591,2,2,1,1.0,"Sector 67A Gurgaon, Gurgaon, Haryana",6.0,New,2,1.0,49
3213,3213,1,49,orchid petals,2.45,11887,2061,3,3,3,1.0,"Sector 49 Gurgaon, Gurgaon, Haryana",7.0,New,0,1.0,49
3214,3214,1,82A,dlf the primus,2.85,10936,2606,4,4,3,1.0,"2nd Floor Dlf Primus Sector-82a Gurgaon, Sector 82A Gurgaon, Gurgaon, Haryana",2.0,Relatively New,1,1.0,174
3216,3216,1,35,signature global park,0.54,7248,745,2,1,3,0.0,"J-26, Sohna, Gurgaon, Haryana",1.0,Relatively New,0,0.0,65
3217,3217,1,93,spaze privvy the address,1.25,5701,2193,4,4,3,0.0,"Sector 93, Sector 93 Gurgaon, Gurgaon, Haryana",16.0,New,0,0.0,0
3218,3218,1,70,unitech vistas,0.53,4800,1104,2,2,2,1.0,"Sector 70 Gurgaon, Gurgaon, Haryana",9.0,Under Construction,0,1.0,24
3219,3219,1,33,eldeco accolade,1.2,8043,1492,2,2,2,0.0,"Sohna, Sector-33 Sohna, Gurgaon, Haryana",7.0,Under Construction,0,0.0,56
3220,3220,1,61,puri the aravallis,3.9,33220,1174,3,4,3,1.0,"B3303, Sector 61 Gurgaon, Gurgaon, Haryana",33.0,Under Construction,0,1.0,158
3221,3221,1,3A,not applicable,0.42,5600,750,2,2,1,0.0,"621/622, Gali No-4, Laxman Vihar, Gurgaon, Haryana",3.0,New,2,0.0,26
3222,3222,1,85,ss the leaf,2.3,8179,2812,4,4,3,1.0,"B521, Sector 85 Gurgaon, Gurgaon, Haryana",8.0,New,0,1.0,21
3223,3223,1,61,smart world orchard,2.2,14202,1549,3,3,2,0.0,"Block A 4th Floor, Smart World Orchard, Gurgaon Sector-61, Sector 61 Gurgaon, Gurgaon, Haryana",4.0,Relatively New,0,0.0,152
3224,3224,1,56,kiran residency,1.5,7500,2000,3,3,3,1.0,"Sector 56 Gurgaon, Sector 56 Gurgaon, Gurgaon, Haryana",4.0,New,2,1.0,126
3225,3225,0,3A,indepedent,0.61,11111,549,2,2,2,others,"Laxman Vihar Phase 2, Gurgaon, Haryana",3.0,Relatively Old,0,1.0,14
3226,3226,1,83,vatika lifestyle homes,1.04,5699,1825,3,2,2,0.0,"Block N, Sector 83 Gurgaon, Gurgaon, Haryana",2.0,Relatively Old,0,0.0,95
3227,3227,1,109,sbtl caladium,1.7,6679,2545,3,3,3,1.0,"Sector 109 Gurgaon, Gurgaon, Haryana",9.0,New,0,1.0,159
3228,3228,1,35,breez global hill view,0.32,5470,585,2,2,1,0.0,"1701 & 1708, Sohna, Gurgaon, Haryana",17.0,Relatively New,0,0.0,49
3229,3229,1,37C,apex our homes,0.38,4108,925,2,2,1,0.0,"Sector 37C Gurgaon, Gurgaon, Haryana",9.0,New,0,0.0,65
3230,3230,1,85,ss the leaf,1.15,10017,1148,2,2,3,1.0,"Tower-T1, Sector 85 Gurgaon, Gurgaon, Haryana",18.0,New,0,1.0,156
3231,3231,1,104,puri emerald bay,2.65,15007,1766,3,4,3,1.0,"Middle Floor, Sector 104 Gurgaon, Gurgaon, Haryana",15.0,New,2,1.0,174
3232,3232,1,92,sare green parc phase 3,0.95,4856,1956,4,3,3,0.0,"Sector 92 Gurgaon, Gurgaon, Haryana",4.0,Relatively Old,0,0.0,67
3233,3233,1,3,godrej habitat,1.3,9002,1444,2,2,2,0.0,"Sector 3 Gurgaon, Gurgaon, Haryana",6.0,Under Construction,0,0.0,36
3234,3234,0,25,indepedent,7.3,1560,46795,9,9,2,"servant room,store room","Dlf Phase 2, DLF Phase 2, Gurgaon, Haryana",3.0,New,2,2.0,109
3235,3235,1,113,smart world one dxp,3.45,13269,2600,4,4,3,2.0,"A121212, Sector 113 Gurgaon , Gurgaon, Haryana",11.0,Under Construction,0,2.0,156
3236,3236,1,92,sare homes,0.68,5238,1298,3,3,2,1.0,"1102, Sector 92 Gurgaon, Gurgaon, Haryana",11.0,New,0,1.0,100
3237,3237,1,62,senate court,0.9,14084,639,1,1,0,0.0,"Senate Court, Sector 62, Gurgaon, Sector 62 Gurgaon, Gurgaon, Haryana",7.0,New,0,0.0,0
3238,3238,1,108,sobha city,1.9,13758,1381,2,2,2,0.0,"N/a, Sector 108 Gurgaon, Gurgaon, Haryana",8.0,New,0,0.0,85
3239,3239,1,90,shree vardhman flora,0.65,4814,1350,2,2,3,1.0,"Sector-90,gurgaon, Sector 90 Gurgaon, Gurgaon, Haryana",3.0,New,0,1.0,106
3240,3240,1,106,paras dews,1.32,5605,2355,4,5,3,1.0,"Sector 106 Gurgaon, Gurgaon, Haryana",11.0,New,0,1.0,49
3241,3241,1,69,tulip violet,1.43,9039,1582,3,3,2,1.0,"Violet, Sector 69 Gurgaon, Gurgaon, Haryana",1.0,New,0,1.0,102
3242,3242,1,84,pivotal devaan,0.41,7032,583,2,2,2,0.0,"Sector 84 Gurgaon, Gurgaon, Haryana",10.0,Relatively New,2,0.0,23
3243,3243,0,13,indepedent,0.62,3588,1728,6,6,0,0,"Prem Nagar, Sector 11, Prem Nagar, Gurgaon, Haryana",3.0,Old,0,0.0,0
3244,3244,1,25,dlf belvedere towers,3.7,17619,2100,4,4,3,1.0,"DLF Phase 2, Gurgaon, Haryana",18.0,Old,2,1.0,26
3245,3245,1,48,bestech park view city,1.8,10250,1756,3,4,3,1.0,"Sector 48 Gurgaon, Gurgaon, Haryana",3.0,Relatively Old,2,1.0,76
3246,3246,1,102,shapoorji pallonji joyville gurugram,1.4,10378,1349,2,2,2,0.0,"Sector 102 Gurgaon, Gurgaon, Haryana",11.0,Relatively New,2,0.0,49
3247,3247,0,33,central park flower valley,1.15,9349,1230,2,2,3,study room,"123, Sector-33 Sohna, Gurgaon, Haryana",3.0,New,2,1.0,71
3248,3248,1,79,godrej ,1.29,8206,1572,2,2,3,0.0,"Sector 79 Gurgaon, Gurgaon, Haryana",4.0,Relatively New,0,0.0,0
3249,3249,1,102,conscient heritage max,2.1,9772,2149,3,4,3,2.0,"N/a, Sector 102 Gurgaon, Gurgaon, Haryana",10.0,New,0,2.0,53
3250,3250,1,65,emaar mgf emerald floors,2.6,15758,1650,3,3,3,0.0,"Sector 65 Gurgaon, Gurgaon, Haryana",3.0,New,0,0.0,0
3251,3251,0,49,uppal southend,3.75,25562,1467,6,6,3,others,"Uppals Southend, Gurgaon, Haryana",3.0,Relatively Old,0,1.0,49
3252,3252,1,109,chintels paradiso,2.0,7604,2630,4,4,2,2.0,"Sector 109 Gurgaon, Gurgaon, Haryana",11.0,New,0,2.0,64
3253,3253,1,65,emaar mgf emerald floors premier,2.25,13636,1650,3,3,3,2.0,"10/301, Sector 65 Gurgaon, Gurgaon, Haryana",3.0,New,2,2.0,49
3254,3254,1,92,gls avenue 51,0.42,6562,640,3,3,1,0.0,"Sector 92 Gurgaon, Gurgaon, Haryana",2.0,New,0,0.0,20
3255,3255,1,40,lig flat,1.5,5556,2700,1,1,0,0.0,"Lig Flat, Sector 40, Gurgaon, Sector 40 Gurgaon, Gurgaon, Haryana",7.0,Relatively New,0,0.0,0
3256,3256,1,110,krishna apartment,0.35,4117,850,2,2,1,0.0,"F Block, New Palam Vihar Phase 2, Gurgaon, Haryana",2.0,New,2,0.0,21
3257,3257,1,61,smart world orchard,2.24,14460,1549,3,3,2,1.0,"Smartworld Orchard Sector 61, Golf Course Ext. Road, Gurgaon, Sector 61 Gurgaon, Gurgaon, Haryana",3.0,Relatively New,0,1.0,61
3258,3258,1,99,assotech blith,1.9,6702,2835,4,4,3,0.0,"Sector 99, Sector 99 Gurgaon, Gurgaon, Haryana",2.0,Relatively New,0,0.0,51
3259,3259,1,61,pioneer park,1.6,11594,1380,2,2,2,1.0,"Sector 61 Gurgaon, Gurgaon, Haryana",21.0,New,0,1.0,105
3260,3260,1,79,supertech araville,1.35,6940,1945,3,3,3,0.0,"Sector 79 Gurgaon, Gurgaon, Haryana",4.0,New,0,0.0,0
3261,3261,0,17,indepedent,9.5,23457,4050,8,8,3,study room,"Sector 17 Gurgaon, Gurgaon, Haryana",3.0,New,2,1.0,27
3262,3262,0,108,indepedent,1.7,5666,3000,4,4,3,0,"Sector 108, Sector 108 Gurgaon, Gurgaon, Haryana",3.0,New,0,0.0,0
3263,3263,1,91,tarc maceo,1.8,7758,2320,4,3,3,2.0,"Sector 91 Gurgaon, Gurgaon, Haryana",7.0,New,1,2.0,45
3264,3264,1,83,vatika gurgaon ,1.15,5808,1980,3,3,2,4.0,"102, Sector 83 Gurgaon, Gurgaon, Haryana",3.0,New,2,4.0,165
3265,3265,1,90,dlf new town heights ,1.15,5958,1930,3,3,3,2.0,"Lower Floor, Park Facing, Sector 90 Gurgaon, Gurgaon, Haryana",9.0,New,0,2.0,88
3266,3266,0,43,indepedent,5.5,2716,20250,8,7,3,"pooja room,study room,servant room,others","Sushant Lok Phase 1, Gurgaon, Haryana",3.0,Relatively Old,2,4.0,123
3267,3267,0,43,sushant lok 1 builder floors,1.65,3395,4860,4,4,3,others,"C1675, Sushant Lok Phase 1, Gurgaon, Haryana",3.0,Relatively Old,1,1.0,49
3268,3268,1,35,signature global park,0.68,8252,824,2,2,2,0.0,"Sohna, Gurgaon, Haryana",3.0,Relatively New,0,0.0,113
3269,3269,1,113,la vida by tata housing,1.45,11363,1276,2,2,2,0.0,"Sector 113 Gurgaon , Gurgaon, Haryana",6.0,New,0,0.0,80
3270,3270,1,92,sare homes,1.19,5219,2280,4,3,3,1.0,"1402, Sector 92 Gurgaon, Gurgaon, Haryana",14.0,New,0,1.0,100
3271,3271,1,108,experion the heartsong,2.29,8240,2779,4,5,3,1.0,"Sector 108 Gurgaon, Gurgaon, Haryana",8.0,New,0,1.0,95
3272,3272,1,67A,pyramid urban,0.62,11854,523,2,2,2,0.0,"905, Sector 67A Gurgaon, Gurgaon, Haryana",2.0,New,0,0.0,64
3273,3273,1,71,chd avenue ,1.4,7945,1762,3,3,2,1.0,"Sector 71 Gurgaon, Gurgaon, Haryana",1.0,Relatively Old,2,1.0,125
3274,3274,0,43,indepedent,5.75,23662,2430,4,4,2,"servant room,store room","B14/27, DLF Phase 5, Gurgaon, Haryana",3.0,Under Construction,1,2.0,153
3275,3275,1,1A,deepak minda,1.2,4528,2650,3,3,3,1.0,"Sector 1A IMT Manesar, Gurgaon, Haryana",6.0,Relatively Old,0,1.0,7
3276,3276,1,107,signature global solera,0.27,5521,489,2,2,2,0.0,"Sector 107 Gurgaon, Gurgaon, Haryana",7.0,New,0,0.0,45
3277,3277,1,35,silverglades the melia,1.01,7000,1443,2,2,3,1.0,"H1202, Sohna, Gurgaon, Haryana",12.0,Under Construction,0,1.0,80
3278,3278,1,68,pareena mi casa,1.1,8835,1245,2,2,3,0.0,"Sector 68 Gurgaon, Gurgaon, Haryana",11.0,Relatively New,0,0.0,95
3279,3279,1,78,umang monsoon breeze,1.15,5284,2176,3,3,3,2.0,"Sector 78 Gurgaon, Gurgaon, Haryana",9.0,Relatively Old,0,2.0,22
3280,3280,1,84,alpha corp gurgaonone ,2.24,6523,3434,4,4,3,1.0,"Sector 84 Gurgaon, Gurgaon, Haryana",12.0,New,0,1.0,20
3281,3281,1,3,shri balaji apartment,0.35,4037,867,2,2,1,0.0,"Flat No 9 Balaji Apartment 2 Shiv Temple Road Dharam Colony, Gurgaon 122017, Dharam Colony, Gurgaon, Haryana",1.0,Relatively Old,0,0.0,23
3282,3282,0,6,surendra homes dayanot availabled colony,0.75,15625,480,4,4,2,0,"Surendra Homes Dayanand Colony, Gurgaon Village, Sector 6, Gurgaon, Sector 6 Gurgaon, Gurgaon, Haryana",3.0,Old,0,0.0,0
3283,3283,1,49,vatika city,2.65,11770,2251,3,4,3,2.0,"Vatika City, Sector 49 Gurgaon, Gurgaon, Haryana",11.0,Relatively Old,2,2.0,140
3284,3284,0,48,vipul tatvam villa,8.2,25309,3240,3,3,2,"study room,pooja room,servant room","001, Sector 48 Gurgaon, Gurgaon, Haryana",3.0,Relatively Old,1,3.0,160
3285,3285,1,45,antriksh green,2.25,7826,2875,4,4,2,1.0,"Sector 45 Gurgaon, Gurgaon, Haryana",9.0,Old,1,1.0,23
3286,3286,0,109,international city by sobha phase 1,6.0,24691,2430,4,4,3,"store room,servant room,study room,pooja room","270, Sector 109 Gurgaon, Gurgaon, Haryana",3.0,New,0,4.0,160
3287,3287,0,41,indepedent,1.65,13750,1200,1,1,0,0,"South City I, Sector 41, Gurgaon, Sector 41 Gurgaon, Gurgaon, Haryana",3.0,Relatively Old,0,0.0,0
3288,3288,1,70,unitech vistas,0.53,4800,1104,2,2,2,1.0,"Sector 70 Gurgaon, Gurgaon, Haryana",9.0,Under Construction,0,1.0,24
3289,3289,1,50,the close north,2.5,11944,2093,3,3,3,1.0,"111, Nirvana Country, Gurgaon, Haryana",11.0,New,2,1.0,127
3290,3290,1,90,dlf regal gardens,1.17,6708,1744,3,3,3,0.0,"Sector 90 Gurgaon, Gurgaon, Haryana",15.0,New,2,0.0,136
3291,3291,1,90,shree vardhman flora,0.7,5177,1352,2,3,2,1.0,"Sector 90 Gurgaon, Gurgaon, Haryana",7.0,New,2,1.0,49
3292,3292,1,33,godrej nature plus,1.55,9955,1557,3,2,3,0.0,"Sector-33 Sohna, Gurgaon, Haryana",8.0,Relatively New,0,0.0,43
3293,3293,1,86,pyramid elite,0.46,79,58228,2,2,1,0.0,"Sector 86 Gurgaon, Gurgaon, Haryana",7.0,Under Construction,0,0.0,15
3294,3294,1,65,m3m golfestate,6.1,18138,3363,3,3,3,2.0,"Sector 65 Gurgaon, Gurgaon, Haryana",19.0,Relatively Old,2,2.0,174
3295,3295,1,106,paras dews,1.0,7220,1385,2,2,3,0.0,"Sector 106 Gurgaon, Gurgaon, Haryana",2.0,Relatively New,2,0.0,21
3297,3297,1,103,indiabulls centrum park,2.36,9182,2570,4,6,3,1.0,"8th, Sector 103 Gurgaon, Gurgaon, Haryana",8.0,New,2,1.0,159
3298,3298,1,1A,sbr minda sec 1 imt manesar,0.65,4259,1526,3,2,3,0.0,"Sector 1A IMT Manesar, Gurgaon, Haryana",6.0,Relatively Old,0,0.0,5
3299,3299,1,65,m3m skycity,3.5,17039,2054,3,3,3,3.0,"Sector 65 Gurgaon, Gurgaon, Haryana",15.0,Relatively New,2,3.0,166
3300,3300,1,80,godrej frontier,1.4,6189,2262,3,4,2,2.0,"421, Sector 80 Gurgaon, Gurgaon, Haryana",6.0,Relatively Old,0,2.0,111
3301,3301,1,95,ramsons kshitij,0.29,5178,560,2,2,2,0.0,"Sector 95 Gurgaon, Gurgaon, Haryana",14.0,New,0,0.0,50
3302,3302,0,57,indepedent,3.6,20833,1728,4,4,2,"pooja room,study room,servant room,store room","Block-E, Sushant Lok Phase 3, Gurgaon, Haryana",3.0,Old,0,4.0,110
3303,3303,1,90,dlf regal gardens,1.25,7167,1744,3,3,2,1.0,"579, Sector 90 Gurgaon, Gurgaon, Haryana",11.0,New,0,1.0,14
3304,3304,1,81,dlf the ultima,3.46,12047,2872,4,4,3,1.0,"112, Sector 81 Gurgaon, Gurgaon, Haryana",10.0,Relatively New,1,1.0,161
3305,3305,1,107,signature global solera,0.28,5828,480,2,2,2,0.0,"Sector 107 Gurgaon, Gurgaon, Haryana",7.0,New,0,0.0,45
3306,3306,1,79,godrej ,1.18,8532,1383,2,2,3,0.0,"Aa2, Sector 79 Gurgaon, Gurgaon, Haryana",7.0,New,0,0.0,158
3307,3307,1,71,chd avenue ,0.79,6594,1198,2,2,2,1.0,"Sector 71 Gurgaon, Gurgaon, Haryana",8.0,New,0,1.0,0
3308,3308,0,26,indepedent,5.6,30551,1833,4,3,3,0,"G block DLF City Phase 1, Gurgaon, Haryana",3.0,Relatively Old,0,0.0,33
3309,3309,1,82A,dlf the primus,2.95,11451,2576,4,5,3,1.0,"10th Dlf Primus Sector 82a Gurgaon, Sector 82A Gurgaon, Gurgaon, Haryana",10.0,New,1,1.0,174
3310,3310,1,106,mrg skyline,1.82,13392,1359,3,2,2,0.0,"Sector 106, Sector 106 Gurgaon, Gurgaon, Haryana",4.0,New,0,0.0,0
3311,3311,1,49,orchid petals,4.52,10984,4115,5,5,3,3.0,"Sector 49 Gurgaon, Gurgaon, Haryana",14.0,Relatively Old,0,3.0,49
3312,3312,1,9,ansal valley view estate,0.6,6452,930,2,2,0,0.0,"Faridabad Gurgaon Road, Gurgaon Faridabad Road, Gurgaon, Haryana",9.0,New,0,0.0,0
3313,3313,1,84,pivotal devaan,0.37,6346,583,2,2,1,0.0,"Sector 84 Gurgaon, Gurgaon, Haryana",5.0,New,0,0.0,73
3314,3314,1,37D,signature global city,1.0,8160,1225,3,3,3,0.0,"Sector 37d, Sector 37D Gurgaon, Gurgaon, Haryana",4.0,Under Construction,0,0.0,49
3315,3315,1,62,emaar digihomes,2.15,14257,1508,2,2,3,0.0,"3301, Sector 62 Gurgaon, Gurgaon, Haryana",31.0,Under Construction,0,0.0,101
3316,3316,1,43,dlf wellington estate,2.09,14615,1430,3,3,2,0.0,"Middle Floor, DLF Phase 5, Gurgaon, Haryana",11.0,Old,2,0.0,79
3317,3317,1,35,gls arawali homes,0.3,6243,481,2,2,2,0.0,"405, Sohna, Gurgaon, Haryana",4.0,New,1,0.0,120
3318,3318,1,54,sunischit apartments,1.75,7954,2200,3,4,3,1.0,"591, Sector 54 Gurgaon, Gurgaon, Haryana",5.0,Relatively Old,2,1.0,83
3321,3321,1,79,godrej ,2.0,8474,2360,3,4,3,1.0,"321, Sector 79 Gurgaon, Gurgaon, Haryana",9.0,New,0,1.0,108
3322,3322,1,95,ramsons kshitij,0.4,5839,685,3,2,2,0.0,"Sector 95, Sector 95 Gurgaon, Gurgaon, Haryana",6.0,New,0,0.0,0
3323,3323,1,48,central park resorts,15.0,22388,6700,5,6,3,3.0,"Sector 48 Gurgaon, Gurgaon, Haryana",17.0,New,1,3.0,45
3324,3324,1,70,shree vardhman victoria,1.55,7948,1950,3,5,3,1.0,"Sector 70 Gurgaon, Gurgaon, Haryana",8.0,New,0,1.0,174
3325,3325,1,79,m3m golf hills phase 1,1.7,10828,1570,3,2,3,0.0,"Sector 79, Sector 79 Gurgaon, Gurgaon, Haryana",10.0,New,0,0.0,0
3326,3326,1,62,pioneer araya,8.35,19513,4279,4,6,3,2.0,"Sector 62 Gurgaon, Gurgaon, Haryana",16.0,New,0,2.0,153
3327,3327,1,81,dlf the ultima,2.4,11412,2103,3,4,3,1.0,"192, Sector 81 Gurgaon, Gurgaon, Haryana",19.0,New,1,1.0,174
